"","sample.name","file","Sequencing_facility","Sample_type","LibraryKit","Sequencing_platform","Sequencing_lane","Origin","Technical_dup","Target_species","Init_read_count","Init_q30_perc","Quality_trimmed_read_count","MIN_NREADS_10M_filter","Duplicate_removed_reads_count","Mapped_reads_count","Mapping_Perc","MIN_MAPPERC_80_NMAP_10M_filter","Primary_Mapped_reads_count","Properly_Paired_reads_count"
"627","RRAP-ECT01-2022-Aspat-NONA-636","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-636_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",32393980,90.53,NA,"PASS",27101424,24881392,93.1254576010562,"PASS","23970966","21183976"
"628","RRAP-ECT01-2022-Aspat-NONA-637","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-NONA-637_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",27657454,89.88,NA,"PASS",23080321,26670374,94.1411958355089,"PASS","21507434","19294470"
"629","RRAP-ECT01-2022-Aspat-NONA-638","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-638_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",29346646,89.11,NA,"PASS",24350755,26116941,97.3391616454287,"PASS","22422038","19500800"
"630","RRAP-ECT01-2022-Aspat-NONA-639","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-639_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",32293846,89.81,NA,"PASS",26718142,31041422,94.7658840372716,"PASS","24675824","21644744"
"631","RRAP-ECT01-2022-Aspat-NONA-640","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-640_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",35992792,89.96,NA,"PASS",29928117,24240331,98.0277760175166,"PASS","27737961","24412394"
"632","RRAP-ECT01-2022-Aspat-NONA-641","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-NONA-641_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",36642364,89.7,NA,"PASS",30464280,25085612,98.485059177928,"PASS","28173557","24823136"
"633","RRAP-ECT01-2022-Aspat-NONA-642","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-642_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",40585912,90.04,NA,"PASS",33310718,23995249,96.5891172184426,"PASS","30779826","28546954"
"634","RRAP-ECT01-2022-Aspat-NONA-643","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-NONA-643_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30641770,88.99,NA,"PASS",24842601,25107373,96.3609070908822,"PASS","23193693","20518974"
"635","RRAP-ECT01-2022-Aspat-NONA-644","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-NONA-644_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",47393796,90.69,NA,"PASS",36594402,28889915,96.5310146308236,"PASS","32627854","29022890"
"636","RRAP-ECT01-2022-Aspat-NONA-645","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-NONA-645_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30626472,90.15,NA,"PASS",25471490,29800306,97.8204835302196,"PASS","23365209","21147908"
"637","RRAP-ECT01-2022-Aspat-NONA-646","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-646_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",38926946,89.73,NA,"PASS",32032562,18837857,95.5036201459922,"PASS","29439687","26107698"
"638","RRAP-ECT01-2022-Aspat-NONA-647","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-NONA-647_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",23883010,88.89,NA,"PASS",19724757,30995068,96.7611270057013,"PASS","18436126","16589030"
"639","RRAP-ECT01-2022-Aspat-NONA-648","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-648_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30680630,89.88,NA,"PASS",26055559,32218662,96.7216077419886,"PASS","23819766","21404306"
"640","RRAP-ECT01-2022-Aspat-NONA-649","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-NONA-649_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30600498,88.08,NA,"PASS",24728023,34466628,94.1855205066611,"PASS","22695063","20339350"
"641","RRAP-ECT01-2022-Aspat-NONA-650","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-NONA-650_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",26532320,91.09,NA,"PASS",19891165,19088847,95.9664604863516,"PASS","18059829","15853370"
"642","RRAP-ECT01-2022-Aspat-NONA-651","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-NONA-651_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",33050838,89.14,NA,"PASS",27302625,19694151,95.4266496475748,"PASS","25018066","21955338"
"643","RRAP-ECT01-2022-Aspat-NTDR-528","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-NTDR-528_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",40986556,91.81,NA,"PASS",31627280,21947892,96.3660156293907,"PASS","28982008","25595698"
"644","RRAP-ECT01-2022-Aspat-NTDR-529","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-NTDR-529_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",40467176,91.35,NA,"PASS",32535189,20146025,96.4972213136069,"PASS","29212568","25572878"
"645","RRAP-ECT01-2022-Aspat-OCCH-1000","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1000_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",43814594,91.34,NA,"PASS",30951127,26449408,97.940703408472,"PASS","27881330","24432186"
"646","RRAP-ECT01-2022-Aspat-OCCH-1501","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1501_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",33131046,89.36,NA,"PASS",27005532,26329219,96.4347530686152,"PASS","25115513","22034504"
"647","RRAP-ECT01-2022-Aspat-OCCH-1502","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1502_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",30981134,90.73,NA,"PASS",22775552,29990567,96.8965265788221,"PASS","20803980","18185346"
"648","RRAP-ECT01-2022-Aspat-OCCH-1503","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1503_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",26949800,90.84,NA,"PASS",20637999,30325576,95.8842366463382,"PASS","18605816","16338902"
"649","RRAP-ECT01-2022-Aspat-OCCH-1504","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1504_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",27546540,91.36,NA,"PASS",20877311,31142997,95.7209653830503,"PASS","18928537","16651070"
"650","RRAP-ECT01-2022-Aspat-OCCH-1505","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1505_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",34141582,90.58,NA,"PASS",28730887,22125211,97.4650002667322,"PASS","26635420","23609834"
"651","RRAP-ECT01-2022-Aspat-OCCH-1506","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1506_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30588874,88.86,NA,"PASS",24747559,23257621,95.7765549026078,"PASS","23034011","20161090"
"652","RRAP-ECT01-2022-Aspat-OCCH-1507","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1507_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34920084,90.1,NA,"PASS",29240191,23586295,97.9351658708894,"PASS","27009100","23686490"
"653","RRAP-ECT01-2022-Aspat-OCCH-1508","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1508_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",30477892,89.99,NA,"PASS",25490113,24924357,97.5808333692542,"PASS","23630545","20813050"
"654","RRAP-ECT01-2022-Aspat-OCCH-1509","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1509_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",35712516,91.02,NA,"PASS",25542267,24012213,97.0286119936112,"PASS","23359033","20358490"
"655","RRAP-ECT01-2022-Aspat-OCCH-1510","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1510_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",32810166,90.4,NA,"PASS",24283209,24294413,95.3091616345522,"PASS","21791346","19000506"
"656","RRAP-ECT01-2022-Aspat-OCCH-1511","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1511_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",29010502,89.94,NA,"PASS",24083581,27534368,97.797396508551,"PASS","22285642","19400216"
"657","RRAP-ECT01-2022-Aspat-OCCH-1512","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1512_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",26917294,89.78,NA,"PASS",22700673,28049057,97.6268397143464,"PASS","20583764","18017208"
"658","RRAP-ECT01-2022-Aspat-OCCH-1513","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1513_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",35074722,90.09,NA,"PASS",28154500,28584359,97.757087154458,"PASS","26110314","22818298"
"659","RRAP-ECT01-2022-Aspat-OCCH-1514","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1514_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",33725746,90.96,NA,"PASS",25038544,23776156,94.9582212128629,"PASS","22401630","19711894"
"660","RRAP-ECT01-2022-Aspat-OCCH-1515","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1515_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",42553298,90.42,NA,"PASS",35168583,20644522,98.1779799454528,"PASS","32282217","28423310"
"661","RRAP-ECT01-2022-Aspat-OCCH-1516","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1516_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",36749324,89.82,NA,"PASS",30623476,26176240,97.3389045859159,"PASS","28250278","24975588"
"662","RRAP-ECT01-2022-Aspat-OCCH-1516-B","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1516-B_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",TRUE,"Aspat",32330200,90.73,NA,"PASS",23933992,23314476,97.4115642722702,"PASS","22049770","19363418"
"663","RRAP-ECT01-2022-Aspat-OCCH-1517","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1517_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",37129470,91.35,NA,"PASS",27459729,26800041,97.5976164950499,"PASS","25148946","22210928"
"664","RRAP-ECT01-2022-Aspat-OCCH-1518","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1518_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",38185276,91.5,NA,"PASS",27911118,27101872,97.1006320850351,"PASS","25694773","22999130"
"665","RRAP-ECT01-2022-Aspat-OCCH-1519","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1519_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34142308,90.11,NA,"PASS",28022796,27512810,98.1801030846458,"PASS","26197757","23658624"
"666","RRAP-ECT01-2022-Aspat-OCCH-1520","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1520_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",34721056,89.88,NA,"PASS",28476186,27774194,97.5348103148364,"PASS","26051328","22952050"
"667","RRAP-ECT01-2022-Aspat-OCCH-1521","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1521_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",32190124,89.85,NA,"PASS",23593117,29568998,96.556635177535,"PASS","21586310","18894710"
"668","RRAP-ECT01-2022-Aspat-OCCH-1522","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1522_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",36917826,90.93,NA,"PASS",26891858,22662181,96.0542051310982,"PASS","24643574","21613388"
"669","RRAP-ECT01-2022-Aspat-OCCH-1523","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1523_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",24983456,89.43,NA,"PASS",21027650,34009753,96.7049283731449,"PASS","19616337","17064864"
"670","RRAP-ECT01-2022-Aspat-OCCH-1524","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1524_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",42177094,90.13,NA,"PASS",34074086,22245177,97.7961852273586,"PASS","30627908","26915150"
"671","RRAP-ECT01-2022-Aspat-OCCH-1525","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1525_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30996534,88.85,NA,"PASS",25338832,23766926,98.1714858426834,"PASS","23677350","20762788"
"672","RRAP-ECT01-2022-Aspat-OCCH-1526","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1526_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",37418844,89.7,NA,"PASS",29762003,24441175,96.713229896041,"PASS","26869930","23477706"
"673","RRAP-ECT01-2022-Aspat-OCCH-1527","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1527_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",38341994,90.07,NA,"PASS",31629388,25973998,97.6374325721267,"PASS","29209715","25785454"
"674","RRAP-ECT01-2022-Aspat-OCCH-1528","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1528_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",27311722,90.01,NA,"PASS",22746467,24554088,96.902998528109,"PASS","21147874","18511572"
"675","RRAP-ECT01-2022-Aspat-OCCH-1529","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1529_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30475720,89.91,NA,"PASS",25271801,28896751,97.0927628762083,"PASS","23285137","20464270"
"676","RRAP-ECT01-2022-Aspat-OCCH-1530","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1530_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",35464772,91.66,NA,"PASS",26602500,30712738,97.1019040899558,"PASS","24535158","22087456"
"677","RRAP-ECT01-2022-Aspat-OCCH-1531","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1531_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",40285030,91.14,NA,"PASS",30138589,28735967,95.3460926787249,"PASS","27538579","23931760"
"678","RRAP-ECT01-2022-Aspat-OCCH-1532","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1532_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",29398242,89.6,NA,"PASS",24209602,33081696,97.0875521063133,"PASS","22209304","19458874"
"679","RRAP-ECT01-2022-Aspat-OCCH-1533","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-OCCH-1533_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34173244,88.24,NA,"PASS",27230593,25473685,93.5480362105959,"PASS","24996813","22109174"
"680","RRAP-ECT01-2022-Aspat-OCCH-1534","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-1534_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",39441400,91.58,NA,"PASS",27771706,25206211,98.2005214799083,"PASS","25478498","22285122"
"681","RRAP-ECT01-2022-Aspat-OCCH-1535","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-1535_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",30371788,90.24,NA,"PASS",25668103,24666411,97.5026827021241,"PASS","23850774","21195324"
"682","RRAP-ECT01-2022-Aspat-OCCH-797","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-OCCH-797_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",44804260,90.52,NA,"PASS",34568053,24396542,95.7997253770803,"PASS","31725699","28452268"
"683","RRAP-ECT01-2022-Aspat-OCCH-798","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-OCCH-798_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",51543238,91.44,NA,"PASS",40913672,27090540,97.5472662716507,"PASS","36593727","32987012"
"684","RRAP-ECT01-2022-Aspat-OCCH-799","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-799_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",30344416,89.11,NA,"PASS",25298187,28208628,95.8170380966149,"PASS","23049959","20396006"
"685","RRAP-ECT01-2022-Aspat-OCCH-800","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-OCCH-800_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",47623780,91.87,NA,"PASS",37815061,33434763,96.7215683220574,"PASS","34274028","30895904"
"686","RRAP-ECT01-2022-Aspat-OCCH-801","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-801_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",34868350,90.18,NA,"PASS",29440096,36192025,95.7079640834111,"PASS","26816469","23678922"
"687","RRAP-ECT01-2022-Aspat-OCCH-802","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-OCCH-802_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",49195326,91.68,NA,"PASS",38805660,36824052,94.8935078027277,"PASS","34887234","31318814"
"688","RRAP-ECT01-2022-Aspat-OCCH-803","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-803_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",30923908,88.96,NA,"PASS",25466192,38664816,94.5034119645873,"PASS","23783012","20601964"
"689","RRAP-ECT01-2022-Aspat-OCCH-804","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-804_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",43032910,91.71,NA,"PASS",32267458,22526113,97.236026082054,"PASS","29250314","26096352"
"690","RRAP-ECT01-2022-Aspat-OCCH-805","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-805_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",36568254,90.94,NA,"PASS",27045238,22803365,97.5482887956356,"PASS","24648390","21802614"
"691","RRAP-ECT01-2022-Aspat-OCCH-806","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-806_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",33957722,90.54,NA,"PASS",28013519,23651256,97.659379695608,"PASS","25885654","22831274"
"692","RRAP-ECT01-2022-Aspat-OCCH-956","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-956_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",31498506,90.58,NA,"PASS",23166427,23842205,97.7672420718161,"PASS","21294376","18825030"
"693","RRAP-ECT01-2022-Aspat-OCCH-987","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-987_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",32126856,91.62,NA,"PASS",24386701,26155470,96.7100751710893,"PASS","22547232","20095846"
"694","RRAP-ECT01-2022-Aspat-OCCH-988","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-OCCH-988_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",27808726,90.32,NA,"PASS",23376489,27246731,97.2627930107603,"PASS","21683857","19183100"
"695","RRAP-ECT01-2022-Aspat-OCCH-989","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-989_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",32812058,91,NA,"PASS",24218110,31078810,96.3162638965858,"PASS","22299862","19451668"
"696","RRAP-ECT01-2022-Aspat-OCCH-990","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-990_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",38324548,91.56,NA,"PASS",27446970,21512111,97.3290656923917,"PASS","25086261","22223456"
"697","RRAP-ECT01-2022-Aspat-OCCH-991","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-OCCH-991_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",43142728,90.16,NA,"PASS",30093301,23769010,97.0908617967369,"PASS","27409396","23906066"
